index,timestamp,user,service,message,year,month,day,hour,minute,second,microsecond,timezone
2697,2024-08-04 10:30:52.848668+05:30,pranay,/usr/libexec/gdm-x-session[2677]:,"UnloadModule: ""libinput""",2024,8,4,10,30,52,848668,UTC+05:30
2698,2024-08-04 10:30:52.848899+05:30,pranay,/usr/libexec/gdm-x-session[2677]:,systemd-logind: releasing fd for 13:81,2024,8,4,10,30,52,848899,UTC+05:30
2699,2024-08-04 10:30:52.852133+05:30,pranay,/usr/libexec/gdm-x-session[2677]:,systemd-logind: failed to release device: Device not taken,2024,8,4,10,30,52,852133,UTC+05:30
2700,2024-08-04 10:30:52.864551+05:30,pranay,/usr/libexec/gdm-x-session[2677]:,config/udev: removing device SIGMACHIP USB Keyboard System Control,2024,8,4,10,30,52,864551,UTC+05:30
2701,2024-08-04 10:30:52.865417+05:30,pranay,/usr/libexec/gdm-x-session[2677]:,"Option ""fd"" ""106""",2024,8,4,10,30,52,865417,UTC+05:30
2702,2024-08-04 10:30:52.865796+05:30,pranay,/usr/libexec/gdm-x-session[2677]:,event18 - SIGMACHIP USB Keyboard System Control: device removed,2024,8,4,10,30,52,865796,UTC+05:30
2703,2024-08-04 10:30:52.877898+05:30,pranay,/usr/libexec/gdm-x-session[2677]:,"UnloadModule: ""libinput""",2024,8,4,10,30,52,877898,UTC+05:30
2704,2024-08-04 10:30:52.878825+05:30,pranay,/usr/libexec/gdm-x-session[2677]:,systemd-logind: releasing fd for 13:82,2024,8,4,10,30,52,878825,UTC+05:30
2705,2024-08-04 10:30:52.879459+05:30,pranay,/usr/libexec/gdm-x-session[2677]:,systemd-logind: failed to release device: Device not taken,2024,8,4,10,30,52,879459,UTC+05:30
2706,2024-08-04 10:30:57.911576+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 33 with keysym 33 (keycode c).,2024,8,4,10,30,57,911576,UTC+05:30
2707,2024-08-04 10:30:57.912077+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 34 with keysym 34 (keycode d).,2024,8,4,10,30,57,912077,UTC+05:30
2708,2024-08-04 10:30:57.912199+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 38 with keysym 38 (keycode 11).,2024,8,4,10,30,57,912199,UTC+05:30
2709,2024-08-04 10:30:57.912273+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 36 with keysym 36 (keycode f).,2024,8,4,10,30,57,912273,UTC+05:30
2710,2024-08-04 10:30:57.912339+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 37 with keysym 37 (keycode 10).,2024,8,4,10,30,57,912339,UTC+05:30
2711,2024-08-04 10:30:57.912406+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 39 with keysym 39 (keycode 12).,2024,8,4,10,30,57,912406,UTC+05:30
2712,2024-08-04 10:30:57.912480+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 35 with keysym 35 (keycode e).,2024,8,4,10,30,57,912480,UTC+05:30
2713,2024-08-04 10:30:57.912602+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 33 with keysym 33 (keycode c).,2024,8,4,10,30,57,912602,UTC+05:30
2714,2024-08-04 10:30:57.912689+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 36 with keysym 36 (keycode f).,2024,8,4,10,30,57,912689,UTC+05:30
2715,2024-08-04 10:30:57.912756+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 32 with keysym 32 (keycode b).,2024,8,4,10,30,57,912756,UTC+05:30
2716,2024-08-04 10:30:57.912862+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 35 with keysym 35 (keycode e).,2024,8,4,10,30,57,912862,UTC+05:30
2717,2024-08-04 10:30:57.912930+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 32 with keysym 32 (keycode b).,2024,8,4,10,30,57,912930,UTC+05:30
2718,2024-08-04 10:30:57.913036+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 31 with keysym 31 (keycode a).,2024,8,4,10,30,57,913036,UTC+05:30
2719,2024-08-04 10:30:57.913135+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 39 with keysym 39 (keycode 12).,2024,8,4,10,30,57,913135,UTC+05:30
2720,2024-08-04 10:30:57.913298+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 37 with keysym 37 (keycode 10).,2024,8,4,10,30,57,913298,UTC+05:30
2721,2024-08-04 10:30:57.913512+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 31 with keysym 31 (keycode a).,2024,8,4,10,30,57,913512,UTC+05:30
2722,2024-08-04 10:30:57.914204+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 38 with keysym 38 (keycode 11).,2024,8,4,10,30,57,914204,UTC+05:30
2723,2024-08-04 10:30:57.914343+05:30,pranay,gnome-shell[2923]:,manager warning: Overwriting existing binding of keysym 34 with keysym 34 (keycode d).,2024,8,4,10,30,57,914343,UTC+05:30
2724,2024-08-04 10:31:02.307977+05:30,pranay,gnome-shell[2923]:,"manager warning: WM_TRANSIENT_FOR window 0x3200416 for 0x3200424 window override-redirect is an override-redirect window and this is not correct according to the standard, so we'll fallback to the first non-override-redirect window 0x3200006.",2024,8,4,10,31,2,307977,UTC+05:30
2725,2024-08-04 10:31:02.656460+05:30,pranay,gnome-shell[2923]:,"manager warning: WM_TRANSIENT_FOR window 0x3200416 for 0x320042a window override-redirect is an override-redirect window and this is not correct according to the standard, so we'll fallback to the first non-override-redirect window 0x3200006.",2024,8,4,10,31,2,656460,UTC+05:30
2726,2024-08-04 10:31:10.966111+05:30,pranay,systemd[2562]:,app-gnome-org.gnome.Terminal-6068.scope - Application launched by gnome-shell.,2024,8,4,10,31,10,966111,UTC+05:30
2727,2024-08-04 10:31:11.362630+05:30,pranay,dbus-daemon[2598]:,"uid=1000 pid=2598] Activating via systemd: service name='org.gnome.Terminal' unit='gnome-terminal-server.service' requested by ':1.146' (uid=1000 pid=6072 comm=""/usr/bin/gnome-terminal.real"" label=""unconfined"")",2024,8,4,10,31,11,362630,UTC+05:30
2728,2024-08-04 10:31:11.387399+05:30,pranay,systemd[2562]:,slice app-org.gnome.Terminal.slice - Slice /app/org.gnome.Terminal.,2024,8,4,10,31,11,387399,UTC+05:30
2729,2024-08-04 10:31:11.402706+05:30,pranay,systemd[2562]:,gnome-terminal-server.service - GNOME Terminal Server...,2024,8,4,10,31,11,402706,UTC+05:30
2730,2024-08-04 10:31:12.362744+05:30,pranay,dbus-daemon[2598]:,uid=1000 pid=2598] Successfully activated service 'org.gnome.Terminal',2024,8,4,10,31,12,362744,UTC+05:30
2731,2024-08-04 10:31:12.363233+05:30,pranay,systemd[2562]:,gnome-terminal-server.service - GNOME Terminal Server.,2024,8,4,10,31,12,363233,UTC+05:30
2732,2024-08-04 10:31:13.043618+05:30,pranay,systemd[2562]:,vte-spawn-793f4a08-d427-41e0-bcbb-115a009a5d6c.scope - VTE child process 6089 launched by gnome-terminal-server process 6076.,2024,8,4,10,31,13,43618,UTC+05:30
2733,2024-08-04 10:31:15.177457+05:30,pranay,systemd[2562]:,Consumed 1.566s CPU time.,2024,8,4,10,31,15,177457,UTC+05:30
2734,2024-08-04 10:31:16.036066+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaWindowActorX11] is on because it needs an allocation.,2024,8,4,10,31,16,36066,UTC+05:30
2735,2024-08-04 10:31:16.036626+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaSurfaceActorX11] is on because it needs an allocation.,2024,8,4,10,31,16,36626,UTC+05:30
2736,2024-08-04 10:31:16.107477+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaWindowActorX11] is on because it needs an allocation.,2024,8,4,10,31,16,107477,UTC+05:30
2737,2024-08-04 10:31:16.107731+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaSurfaceActorX11] is on because it needs an allocation.,2024,8,4,10,31,16,107731,UTC+05:30
2738,2024-08-04 10:31:16.229701+05:30,pranay,gnome-shell[2923]:,in size change accounting.,2024,8,4,10,31,16,229701,UTC+05:30
2739,2024-08-04 10:31:18.377053+05:30,pranay,gvfsd-wsdd[6108]:,to spawn the wsdd daemon: Failed to execute child process “wsdd” (No such file or directory),2024,8,4,10,31,18,377053,UTC+05:30
2740,2024-08-04 10:31:18.379179+05:30,pranay,gvfsd-network[4965]:,create directory monitor on wsdd:///. Error: Automount failed: Failed to spawn the underlying wsdd daemon.,2024,8,4,10,31,18,379179,UTC+05:30
2741,2024-08-04 10:31:20.689030+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaWindowActorX11] is on because it needs an allocation.,2024,8,4,10,31,20,689030,UTC+05:30
2742,2024-08-04 10:31:20.689411+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaSurfaceActorX11] is on because it needs an allocation.,2024,8,4,10,31,20,689411,UTC+05:30
2743,2024-08-04 10:31:21.091184+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaWindowActorX11] is on because it needs an allocation.,2024,8,4,10,31,21,91184,UTC+05:30
2744,2024-08-04 10:31:21.091549+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaSurfaceActorX11] is on because it needs an allocation.,2024,8,4,10,31,21,91549,UTC+05:30
2745,2024-08-04 10:31:21.127089+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaWindowActorX11] is on because it needs an allocation.,2024,8,4,10,31,21,127089,UTC+05:30
2746,2024-08-04 10:31:21.127601+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaSurfaceActorX11] is on because it needs an allocation.,2024,8,4,10,31,21,127601,UTC+05:30
2747,2024-08-04 10:31:21.263670+05:30,pranay,gnome-shell[2923]:,in size change accounting.,2024,8,4,10,31,21,263670,UTC+05:30
2748,2024-08-04 10:32:18.479670+05:30,pranay,nautilus[5692]:,call Modify on the PackageKit interface: no owner for PackageKit,2024,8,4,10,32,18,479670,UTC+05:30
2749,2024-08-04 10:32:18.583501+05:30,pranay,gnome-shell[2923]:,manager warning: Buggy client sent a _NET_ACTIVE_WINDOW message with a timestamp of 0 for 0x2e01140,2024,8,4,10,32,18,583501,UTC+05:30
2750,2024-08-04 10:32:20.069172+05:30,pranay,gnome-shell[2923]:,manager warning: Buggy client sent a _NET_ACTIVE_WINDOW message with a timestamp of 0 for 0x2e01151,2024,8,4,10,32,20,69172,UTC+05:30
2751,2024-08-04 10:32:56.204431+05:30,pranay,systemd[1]:,- Run anacron jobs was skipped because of an unmet condition check (ConditionACPower=true).,2024,8,4,10,32,56,204431,UTC+05:30
2752,2024-08-04 10:33:18.938423+05:30,pranay,tracker-miner-fs-3[6184]:,"GLib-GIO-WARNING **: 10:33:18.937: Error creating IO channel for /proc/self/mountinfo: Invalid argument (g-io-error-quark, 13)",2024,8,4,10,33,18,938423,UTC+05:30
2753,2024-08-04 10:33:33.190553+05:30,pranay,tracker-miner-fs-3[6197]:,"GLib-GIO-WARNING **: 10:33:33.189: Error creating IO channel for /proc/self/mountinfo: Invalid argument (g-io-error-quark, 13)",2024,8,4,10,33,33,190553,UTC+05:30
2754,2024-08-04 10:33:44.243782+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaWindowActorX11] is on because it needs an allocation.,2024,8,4,10,33,44,243782,UTC+05:30
2755,2024-08-04 10:33:44.245066+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaSurfaceActorX11] is on because it needs an allocation.,2024,8,4,10,33,44,245066,UTC+05:30
2756,2024-08-04 10:33:44.355851+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaWindowActorX11] is on because it needs an allocation.,2024,8,4,10,33,44,355851,UTC+05:30
2757,2024-08-04 10:33:44.356260+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaSurfaceActorX11] is on because it needs an allocation.,2024,8,4,10,33,44,356260,UTC+05:30
2758,2024-08-04 10:33:44.541234+05:30,pranay,gnome-shell[2923]:,in size change accounting.,2024,8,4,10,33,44,541234,UTC+05:30
2759,2024-08-04 10:34:13.956495+05:30,pranay,systemd[2562]:,app-gnome-org.gnome.Terminal-6230.scope - Application launched by gnome-shell.,2024,8,4,10,34,13,956495,UTC+05:30
2760,2024-08-04 10:34:14.324450+05:30,pranay,dbus-daemon[2598]:,"uid=1000 pid=2598] Activating via systemd: service name='org.gnome.Terminal' unit='gnome-terminal-server.service' requested by ':1.152' (uid=1000 pid=6234 comm=""/usr/bin/gnome-terminal.real"" label=""unconfined"")",2024,8,4,10,34,14,324450,UTC+05:30
2761,2024-08-04 10:34:14.346590+05:30,pranay,systemd[2562]:,gnome-terminal-server.service - GNOME Terminal Server...,2024,8,4,10,34,14,346590,UTC+05:30
2762,2024-08-04 10:34:15.173502+05:30,pranay,dbus-daemon[2598]:,uid=1000 pid=2598] Successfully activated service 'org.gnome.Terminal',2024,8,4,10,34,15,173502,UTC+05:30
2763,2024-08-04 10:34:15.174084+05:30,pranay,systemd[2562]:,gnome-terminal-server.service - GNOME Terminal Server.,2024,8,4,10,34,15,174084,UTC+05:30
2764,2024-08-04 10:34:15.478534+05:30,pranay,systemd[2562]:,vte-spawn-277324e6-14c4-4594-9caf-6d2958d0d6d5.scope - VTE child process 6251 launched by gnome-terminal-server process 6238.,2024,8,4,10,34,15,478534,UTC+05:30
2765,2024-08-04 10:34:54.467055+05:30,pranay,kernel:,"type=1400 audit(1722747894.465:239): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.brave.brave"" name=""/proc/pressure/cpu"" pid=3815 comm=""ThreadPoolForeg"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",2024,8,4,10,34,54,467055,UTC+05:30
2766,2024-08-04 10:34:54.467096+05:30,pranay,kernel:,"type=1400 audit(1722747894.465:240): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.brave.brave"" name=""/proc/pressure/io"" pid=3815 comm=""ThreadPoolForeg"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",2024,8,4,10,34,54,467096,UTC+05:30
2767,2024-08-04 10:34:54.467106+05:30,pranay,kernel:,"type=1400 audit(1722747894.465:241): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.brave.brave"" name=""/proc/pressure/memory"" pid=3815 comm=""ThreadPoolForeg"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",2024,8,4,10,34,54,467106,UTC+05:30
2768,2024-08-04 10:35:01.922507+05:30,pranay,CRON[6294]:,CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1),2024,8,4,10,35,1,922507,UTC+05:30
2769,2024-08-04 10:36:43.589013+05:30,pranay,kernel:,"delayed_fput hogged CPU for >10000us 64 times, consider switching to WQ_UNBOUND",2024,8,4,10,36,43,589013,UTC+05:30
2770,2024-08-04 10:36:46.575549+05:30,pranay,tracker-miner-fs-3[6320]:,"GLib-GIO-WARNING **: 10:36:46.574: Error creating IO channel for /proc/self/mountinfo: Invalid argument (g-io-error-quark, 13)",2024,8,4,10,36,46,575549,UTC+05:30
2771,2024-08-04 10:38:15.483319+05:30,pranay,systemd[2562]:,Consumed 1.151s CPU time.,2024,8,4,10,38,15,483319,UTC+05:30
2772,2024-08-04 10:38:15.605098+05:30,pranay,systemd[2562]:,Consumed 6.584s CPU time.,2024,8,4,10,38,15,605098,UTC+05:30
2773,2024-08-04 10:38:35.742287+05:30,pranay,gnome-shell[2923]:,manager warning: Invalid WM_TRANSIENT_FOR window 0x3200008 specified for 0x320106a.,2024,8,4,10,38,35,742287,UTC+05:30
2774,2024-08-04 10:40:02.392589+05:30,pranay,systemd[1]:,sysstat-collect.service - system activity accounting tool...,2024,8,4,10,40,2,392589,UTC+05:30
2775,2024-08-04 10:40:02.431631+05:30,pranay,systemd[1]:,Deactivated successfully.,2024,8,4,10,40,2,431631,UTC+05:30
2776,2024-08-04 10:40:02.432551+05:30,pranay,systemd[1]:,sysstat-collect.service - system activity accounting tool.,2024,8,4,10,40,2,432551,UTC+05:30
2777,2024-08-04 10:44:54.470064+05:30,pranay,kernel:,"type=1400 audit(1722748494.468:242): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.brave.brave"" name=""/proc/pressure/cpu"" pid=3815 comm=""ThreadPoolForeg"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",2024,8,4,10,44,54,470064,UTC+05:30
2778,2024-08-04 10:44:54.470110+05:30,pranay,kernel:,"type=1400 audit(1722748494.468:243): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.brave.brave"" name=""/proc/pressure/io"" pid=3815 comm=""ThreadPoolForeg"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",2024,8,4,10,44,54,470110,UTC+05:30
2779,2024-08-04 10:44:54.470120+05:30,pranay,kernel:,"type=1400 audit(1722748494.468:244): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.brave.brave"" name=""/proc/pressure/memory"" pid=3815 comm=""ThreadPoolForeg"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",2024,8,4,10,44,54,470120,UTC+05:30
2780,2024-08-04 10:45:01.949608+05:30,pranay,CRON[6479]:,CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1),2024,8,4,10,45,1,949608,UTC+05:30
2781,2024-08-04 10:46:51.367915+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaWindowActorX11] is on because it needs an allocation.,2024,8,4,10,46,51,367915,UTC+05:30
2782,2024-08-04 10:46:51.400443+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaSurfaceActorX11] is on because it needs an allocation.,2024,8,4,10,46,51,400443,UTC+05:30
2783,2024-08-04 10:49:03.886071+05:30,pranay,vlc.desktop[5742]:,main decoder error: Timestamp conversion failed for 1319610001: no reference clock,2024,8,4,10,49,3,886071,UTC+05:30
2784,2024-08-04 10:49:03.887935+05:30,pranay,vlc.desktop[5742]:,main decoder error: Could not convert timestamp 0 for FFmpeg,2024,8,4,10,49,3,887935,UTC+05:30
2785,2024-08-04 10:50:02.404914+05:30,pranay,systemd[1]:,sysstat-collect.service - system activity accounting tool...,2024,8,4,10,50,2,404914,UTC+05:30
2786,2024-08-04 10:50:02.438893+05:30,pranay,systemd[1]:,Deactivated successfully.,2024,8,4,10,50,2,438893,UTC+05:30
2787,2024-08-04 10:50:02.440069+05:30,pranay,systemd[1]:,sysstat-collect.service - system activity accounting tool.,2024,8,4,10,50,2,440069,UTC+05:30
2788,2024-08-04 10:50:19.085505+05:30,pranay,gnome-shell[2923]:,"manager warning: WM_TRANSIENT_FOR window 0x3201ea4 for 0x3201efa window override-redirect is an override-redirect window and this is not correct according to the standard, so we'll fallback to the first non-override-redirect window 0x3200006.",2024,8,4,10,50,19,85505,UTC+05:30
2789,2024-08-04 10:50:21.999364+05:30,pranay,gnome-shell[2923]:,"manager warning: WM_TRANSIENT_FOR window 0x3201ea4 for 0x3201efa window override-redirect is an override-redirect window and this is not correct according to the standard, so we'll fallback to the first non-override-redirect window 0x3200006.",2024,8,4,10,50,21,999364,UTC+05:30
2790,2024-08-04 10:50:24.010331+05:30,pranay,gnome-shell[2923]:,"manager warning: WM_TRANSIENT_FOR window 0x3201ea4 for 0x3201f1e window override-redirect is an override-redirect window and this is not correct according to the standard, so we'll fallback to the first non-override-redirect window 0x3200006.",2024,8,4,10,50,24,10331,UTC+05:30
2791,2024-08-04 10:50:36.226681+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaWindowActorX11] is on because it needs an allocation.,2024,8,4,10,50,36,226681,UTC+05:30
2792,2024-08-04 10:50:36.228060+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaSurfaceActorX11] is on because it needs an allocation.,2024,8,4,10,50,36,228060,UTC+05:30
2793,2024-08-04 10:50:46.834613+05:30,pranay,gnome-shell[2923]:,manager warning: Invalid WM_TRANSIENT_FOR window 0x3200008 specified for 0x320106a.,2024,8,4,10,50,46,834613,UTC+05:30
2794,2024-08-04 10:50:53.753235+05:30,pranay,dbus-daemon[2598]:,"uid=1000 pid=2598] Activating service name='org.gnome.Nautilus' requested by ':1.39' (uid=1000 pid=2923 comm=""/usr/bin/gnome-shell"" label=""unconfined"")",2024,8,4,10,50,53,753235,UTC+05:30
2795,2024-08-04 10:50:53.897895+05:30,pranay,nautilus[6556]:,to org.freedesktop.Tracker3.Miner.Files,2024,8,4,10,50,53,897895,UTC+05:30
2796,2024-08-04 10:50:53.900021+05:30,pranay,dbus-daemon[2598]:,uid=1000 pid=2598] Successfully activated service 'org.gnome.Nautilus',2024,8,4,10,50,53,900021,UTC+05:30
2797,2024-08-04 10:50:55.347530+05:30,pranay,gnome-shell[2923]:,manager warning: Buggy client sent a _NET_ACTIVE_WINDOW message with a timestamp of 0 for 0x2e00004,2024,8,4,10,50,55,347530,UTC+05:30
2798,2024-08-04 10:50:55.348506+05:30,pranay,dbus-daemon[1174]:,"Activating via systemd: service name='org.freedesktop.hostname1' unit='dbus-org.freedesktop.hostname1.service' requested by ':1.139' (uid=1000 pid=6556 comm=""/usr/bin/nautilus --gapplication-service"" label=""nautilus (unconfined)"")",2024,8,4,10,50,55,348506,UTC+05:30
2799,2024-08-04 10:50:55.373601+05:30,pranay,systemd[1]:,systemd-hostnamed.service - Hostname Service...,2024,8,4,10,50,55,373601,UTC+05:30
2800,2024-08-04 10:50:55.624831+05:30,pranay,dbus-daemon[1174]:,Successfully activated service 'org.freedesktop.hostname1',2024,8,4,10,50,55,624831,UTC+05:30
2801,2024-08-04 10:50:55.625101+05:30,pranay,systemd[1]:,systemd-hostnamed.service - Hostname Service.,2024,8,4,10,50,55,625101,UTC+05:30
2802,2024-08-04 10:50:57.691022+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaWindowActorX11] is on because it needs an allocation.,2024,8,4,10,50,57,691022,UTC+05:30
2803,2024-08-04 10:50:57.691338+05:30,pranay,gnome-shell[2923]:,update stage views actor unnamed [MetaSurfaceActorX11] is on because it needs an allocation.,2024,8,4,10,50,57,691338,UTC+05:30
2804,2024-08-04 10:51:16.651130+05:30,pranay,gnome-shell[2923]:,"promise rejection. To suppress this warning, add an error handler to your promise chain with .catch() or a try-catch block around your await expression. Stack trace of the failed promise:#012@resource:///org/gnome/shell/ui/init.js:21:20",2024,8,4,10,51,16,651130,UTC+05:30
2805,2024-08-04 10:51:16.765290+05:30,pranay,gnome-shell[2923]:,in callback for signal: hide: Error: Impossible to remove untracked message#012#012Stack trace:#012 removeMessage@resource:///org/gnome/shell/ui/messageList.js:814:19#012 _addPlayer/<@resource:///org/gnome/shell/ui/mpris.js:279:18#012 _callHandlers@resource:///org/gnome/gjs/modules/core/_signals.js:130:42#012 _emit@resource:///org/gnome/gjs/modules/core/_signals.js:119:10#012 _updateState@resource:///org/gnome/shell/ui/mpris.js:242:22#012 _onPlayerProxyReady@resource:///org/gnome/shell/ui/mpris.js:180:14#012 wrapper/<@resource:///org/gnome/gjs/modules/core/overrides/Gio.js:251:36#012 @resource:///org/gnome/shell/ui/init.js:21:20#012,2024,8,4,10,51,16,765290,UTC+05:30
2806,2024-08-04 10:51:19.857806+05:30,pranay,gnome-shell[2923]:,in callback for signal: hide: Error: Impossible to remove untracked message#012#012Stack trace:#012 removeMessage@resource:///org/gnome/shell/ui/messageList.js:814:19#012 _addPlayer/<@resource:///org/gnome/shell/ui/mpris.js:279:18#012 _callHandlers@resource:///org/gnome/gjs/modules/core/_signals.js:130:42#012 _emit@resource:///org/gnome/gjs/modules/core/_signals.js:119:10#012 _updateState@resource:///org/gnome/shell/ui/mpris.js:242:22#012 _onPlayerProxyReady@resource:///org/gnome/shell/ui/mpris.js:180:14#012 wrapper/<@resource:///org/gnome/gjs/modules/core/overrides/Gio.js:251:36#012 @resource:///org/gnome/shell/ui/init.js:21:20#012,2024,8,4,10,51,19,857806,UTC+05:30
2807,2024-08-04 10:51:21.456836+05:30,pranay,nautilus[6556]:,accounting of active state for widget 0x5b32a5cdd800(GtkBox),2024,8,4,10,51,21,456836,UTC+05:30
2808,2024-08-04 10:51:21.457255+05:30,pranay,nautilus[6556]:,accounting of active state for widget 0x5b32a6174b50(GtkBox),2024,8,4,10,51,21,457255,UTC+05:30
2809,2024-08-04 10:51:25.676176+05:30,pranay,systemd[1]:,Deactivated successfully.,2024,8,4,10,51,25,676176,UTC+05:30
2810,2024-08-04 10:51:26.101143+05:30,pranay,nautilus[6556]:,accounting of active state for widget 0x5b32a62cdff0(GtkPopoverMenu),2024,8,4,10,51,26,101143,UTC+05:30
2811,2024-08-04 10:51:26.451109+05:30,pranay,gnome-shell[2923]:,in callback for signal: hide: Error: Impossible to remove untracked message#012#012Stack trace:#012 removeMessage@resource:///org/gnome/shell/ui/messageList.js:814:19#012 _addPlayer/<@resource:///org/gnome/shell/ui/mpris.js:279:18#012 _callHandlers@resource:///org/gnome/gjs/modules/core/_signals.js:130:42#012 _emit@resource:///org/gnome/gjs/modules/core/_signals.js:119:10#012 _updateState@resource:///org/gnome/shell/ui/mpris.js:242:22#012 _onPlayerProxyReady@resource:///org/gnome/shell/ui/mpris.js:180:14#012 wrapper/<@resource:///org/gnome/gjs/modules/core/overrides/Gio.js:251:36#012 @resource:///org/gnome/shell/ui/init.js:21:20#012,2024,8,4,10,51,26,451109,UTC+05:30
2812,2024-08-04 10:51:27.894062+05:30,pranay,gnome-shell[2923]:,in callback for signal: hide: Error: Impossible to remove untracked message#012#012Stack trace:#012 removeMessage@resource:///org/gnome/shell/ui/messageList.js:814:19#012 _addPlayer/<@resource:///org/gnome/shell/ui/mpris.js:279:18#012 _callHandlers@resource:///org/gnome/gjs/modules/core/_signals.js:130:42#012 _emit@resource:///org/gnome/gjs/modules/core/_signals.js:119:10#012 _updateState@resource:///org/gnome/shell/ui/mpris.js:242:22#012 _onPlayerProxyReady@resource:///org/gnome/shell/ui/mpris.js:180:14#012 wrapper/<@resource:///org/gnome/gjs/modules/core/overrides/Gio.js:251:36#012 @resource:///org/gnome/shell/ui/init.js:21:20#012,2024,8,4,10,51,27,894062,UTC+05:30
2813,2024-08-04 10:51:28.631624+05:30,pranay,nautilus[6556]:,accounting of active state for widget 0x5b32a5b15120(GtkPopoverMenu),2024,8,4,10,51,28,631624,UTC+05:30
2814,2024-08-04 10:51:28.884553+05:30,pranay,gnome-shell[2923]:,in callback for signal: hide: Error: Impossible to remove untracked message#012#012Stack trace:#012 removeMessage@resource:///org/gnome/shell/ui/messageList.js:814:19#012 _addPlayer/<@resource:///org/gnome/shell/ui/mpris.js:279:18#012 _callHandlers@resource:///org/gnome/gjs/modules/core/_signals.js:130:42#012 _emit@resource:///org/gnome/gjs/modules/core/_signals.js:119:10#012 _updateState@resource:///org/gnome/shell/ui/mpris.js:242:22#012 _onPlayerProxyReady@resource:///org/gnome/shell/ui/mpris.js:180:14#012 wrapper/<@resource:///org/gnome/gjs/modules/core/overrides/Gio.js:251:36#012 @resource:///org/gnome/shell/ui/init.js:21:20#012,2024,8,4,10,51,28,884553,UTC+05:30
2815,2024-08-04 10:51:29.611193+05:30,pranay,nautilus[6556]:,accounting of active state for widget 0x5b32a5b15120(GtkPopoverMenu),2024,8,4,10,51,29,611193,UTC+05:30
